DateTime,Accelerometer x,y,z,Temperature,Lux,Humidity,Proximity,Pressure,Altitude,Roll,Pitch 
2018-10-20 17:18:56.500,0.34,0.09,-9.20,22.73,17.00,46.65,0.82,103071.73,-157.22,179.48,-2.09
2018-10-20 17:18:57.000,0.62,0.11,-9.70,22.73,19.00,46.64,0.82,103059.88,-156.15,179.33,-3.67
2018-10-20 17:18:58.500,0.63,0.05,-9.45,22.73,17.00,46.65,0.82,103062.64,-156.40,179.72,-3.83
2018-10-20 17:18:58.000,0.57,0.07,-9.30,22.73,17.00,46.66,0.82,103054.36,-155.66,179.60,-3.54
2018-10-20 17:18:59.500,0.59,0.03,-9.19,22.73,17.00,46.65,0.82,103065.41,-156.65,179.83,-3.70
2018-10-20 17:18:59.000,0.44,0.08,-8.99,22.72,19.00,46.66,0.82,103066.50,-156.75,179.53,-2.80
2018-10-20 17:19:0.500,0.57,0.09,-9.30,22.73,19.00,46.64,0.82,103059.88,-156.15,179.48,-3.54
2018-10-20 17:19:0.000,0.56,0.07,-9.40,22.72,17.00,46.65,0.82,103059.05,-156.08,179.60,-3.38
2018-10-20 17:19:1.500,0.66,0.15,-9.47,22.72,17.00,46.65,0.82,103056.30,-155.83,179.09,-3.99
2018-10-20 17:19:1.000,0.62,0.09,-9.11,22.72,20.00,46.67,0.82,103059.05,-156.08,179.47,-3.91
2018-10-20 17:19:2.500,0.62,0.09,-9.41,22.72,17.00,46.64,0.82,103058.22,-156.00,179.49,-3.79
2018-10-20 17:19:2.000,0.71,0.10,-9.44,22.73,17.00,46.65,0.82,103059.88,-156.15,179.43,-4.30
2018-10-20 17:19:3.500,0.65,0.13,-9.31,22.72,17.00,46.64,0.82,103060.98,-156.25,179.19,-4.00
2018-10-20 17:19:3.000,0.69,0.09,-9.40,22.72,19.00,46.65,0.82,103059.05,-156.08,179.49,-4.20
2018-10-20 17:19:4.500,0.61,0.10,-9.45,22.72,19.00,46.66,0.82,103061.81,-156.33,179.43,-3.71
2018-10-20 17:19:4.000,0.52,0.14,-9.39,22.72,17.00,46.65,0.82,103060.98,-156.25,179.14,-3.15
2018-10-20 17:19:5.500,0.49,0.11,-9.49,22.72,20.00,46.66,0.82,103064.57,-156.57,179.32,-2.95
2018-10-20 17:19:5.000,0.68,0.07,-9.72,22.73,20.00,46.64,0.82,103062.64,-156.40,179.62,-4.00
2018-10-20 17:19:6.500,0.71,0.10,-9.30,22.71,17.00,46.65,0.82,103054.66,-155.68,179.42,-4.36
2018-10-20 17:19:6.000,0.57,0.11,-9.68,22.72,17.00,46.65,0.82,103059.05,-156.08,179.39,-3.34
2018-10-20 17:19:7.500,0.63,0.08,-9.55,22.72,17.00,46.65,0.82,103059.05,-156.08,179.55,-3.79
2018-10-20 17:19:7.000,0.53,0.11,-9.34,22.72,17.00,46.64,0.82,103059.05,-156.08,179.37,-3.23
2018-10-20 17:19:8.500,0.49,0.07,-9.10,22.73,19.00,46.66,0.82,103057.13,-155.90,179.59,-3.07
2018-10-20 17:19:8.000,0.64,0.17,-9.66,22.73,17.00,46.65,0.82,103054.36,-155.66,178.99,-3.80
2018-10-20 17:19:9.500,0.73,0.02,-9.12,22.73,17.00,46.65,0.82,103059.88,-156.15,179.89,-4.56
2018-10-20 17:19:9.000,0.69,0.09,-9.56,22.73,19.00,46.64,0.82,103054.36,-155.66,179.50,-4.13
2018-10-20 17:19:10.500,0.67,0.16,-9.62,22.73,20.00,46.64,0.82,103062.64,-156.40,179.04,-3.99
2018-10-20 17:19:10.000,0.59,0.11,-9.66,22.73,17.00,46.66,0.82,103062.64,-156.40,179.39,-3.52
2018-10-20 17:19:11.500,0.53,0.11,-9.34,22.72,19.00,46.65,0.82,103061.81,-156.33,179.31,-3.23
2018-10-20 17:19:11.000,0.62,0.07,-9.41,22.73,19.00,46.67,0.82,103057.92,-155.98,179.60,-3.79
2018-10-20 17:19:12.500,0.67,0.08,-9.66,22.73,20.00,46.65,0.82,103059.88,-156.15,179.56,-3.97
2018-10-20 17:19:12.000,0.56,0.00,-8.99,22.73,17.00,46.65,0.82,103062.64,-156.40,180.01,-3.53
2018-10-20 17:19:13.500,0.74,0.16,-9.25,22.72,17.00,46.66,0.82,103052.70,-155.51,179.00,-4.56
2018-10-20 17:19:13.000,0.49,0.22,-9.64,22.73,19.00,46.64,0.82,103063.45,-156.47,178.70,-2.90
2018-10-20 17:19:14.500,0.58,0.08,-9.37,22.73,19.00,46.65,0.82,103057.92,-155.98,179.54,-3.57
2018-10-20 17:19:14.000,0.49,0.06,-9.76,22.72,17.00,46.65,0.82,103061.81,-156.33,179.68,-2.87
2018-10-20 17:19:15.500,0.47,0.12,-9.47,22.73,20.00,46.67,0.82,103060.69,-156.23,179.26,-2.84
2018-10-20 17:19:15.000,0.65,0.15,-9.71,22.72,19.00,46.65,0.82,103056.30,-155.83,179.11,-3.84
2018-10-20 17:19:16.500,0.62,0.10,-9.49,22.72,17.00,46.65,0.82,103059.05,-156.08,179.44,-3.75
2018-10-20 17:19:16.000,0.59,0.07,-9.65,22.72,17.00,46.65,0.82,103053.53,-155.58,179.61,-3.52
2018-10-20 17:19:17.500,0.57,0.11,-9.50,22.73,19.00,46.65,0.82,103059.88,-156.15,179.32,-3.40
2018-10-20 17:19:17.000,0.66,0.03,-9.22,22.73,19.00,46.67,0.82,103063.45,-156.47,179.83,-4.10
2018-10-20 17:19:18.500,0.58,0.03,-9.13,22.72,20.00,46.65,0.82,103058.22,-156.00,179.83,-3.66
2018-10-20 17:19:18.000,0.48,0.08,-9.14,22.72,17.00,46.66,0.82,103061.81,-156.33,179.53,-3.00
2018-10-20 17:19:19.500,0.54,0.11,-9.29,22.73,20.00,46.65,0.82,103057.92,-155.98,179.36,-3.30
2018-10-20 17:19:19.000,0.70,0.13,-9.57,22.72,20.00,46.65,0.82,103061.81,-156.33,179.21,-4.18
2018-10-20 17:19:20.500,0.52,0.06,-9.14,22.72,17.00,46.66,0.82,103055.45,-155.75,179.65,-3.24
2018-10-20 17:19:20.000,0.56,0.15,-9.28,22.72,17.00,46.64,0.82,103060.98,-156.25,179.07,-3.43
2018-10-20 17:19:21.500,0.57,0.11,-9.09,22.73,17.00,46.65,0.82,103057.92,-155.98,179.35,-3.56
2018-10-20 17:19:21.000,0.58,0.04,-9.20,22.72,19.00,46.65,0.82,103063.74,-156.50,179.77,-3.64
2018-10-20 17:19:22.500,0.65,0.13,-9.37,22.73,17.00,46.65,0.82,103059.88,-156.15,179.19,-3.98
2018-10-20 17:19:22.000,0.56,0.12,-9.42,22.72,17.00,46.66,0.82,103059.05,-156.08,179.26,-3.38
2018-10-20 17:19:23.500,0.55,0.05,-9.58,22.73,19.00,46.65,0.82,103062.64,-156.40,179.73,-3.26
2018-10-20 17:19:23.000,0.53,0.19,-9.45,22.72,19.00,46.66,0.82,103064.57,-156.57,178.85,-3.19
2018-10-20 17:19:24.500,0.61,0.15,-9.36,22.74,19.00,46.66,0.82,103064.28,-156.55,179.07,-3.75
2018-10-20 17:19:24.000,0.55,0.13,-9.53,22.73,17.00,46.67,0.82,103057.92,-155.98,179.21,-3.28
2018-10-20 17:19:25.500,0.53,0.09,-9.42,22.72,20.00,46.65,0.82,103060.98,-156.25,179.49,-3.20
2018-10-20 17:19:25.000,0.53,0.08,-9.41,22.73,20.00,46.65,0.82,103057.92,-155.98,179.55,-3.21
2018-10-20 17:19:26.500,0.51,0.06,-9.36,22.73,19.00,46.64,0.82,103060.69,-156.23,179.66,-3.11
2018-10-20 17:19:26.000,0.56,0.13,-9.71,22.73,17.00,46.66,0.82,103057.13,-155.90,179.22,-3.27
2018-10-20 17:19:27.500,0.57,0.07,-9.20,22.72,17.00,46.65,0.82,103059.05,-156.08,179.60,-3.58
2018-10-20 17:19:27.000,0.57,0.02,-9.31,22.73,20.00,46.67,0.82,103057.92,-155.98,179.90,-3.47
2018-10-20 17:19:28.500,0.55,0.10,-9.27,22.72,17.00,46.65,0.82,103061.81,-156.33,179.42,-3.37
2018-10-20 17:19:28.000,0.71,0.15,-9.47,22.72,17.00,46.65,0.82,103059.05,-156.08,179.09,-4.28
2018-10-20 17:19:29.500,0.56,0.12,-9.24,22.73,19.00,46.65,0.82,103068.17,-156.90,179.24,-3.44
2018-10-20 17:19:29.000,0.72,0.12,-9.76,22.73,20.00,46.65,0.82,103066.20,-156.72,179.28,-4.21
2018-10-20 17:19:30.500,0.58,0.12,-9.45,22.72,17.00,46.65,0.82,103059.05,-156.08,179.26,-3.54
2018-10-20 17:19:30.000,0.53,0.14,-9.29,22.73,17.00,46.65,0.82,103054.36,-155.66,179.13,-3.25
2018-10-20 17:19:31.500,0.56,0.14,-9.46,22.72,20.00,46.66,0.82,103059.05,-156.08,179.14,-3.36
2018-10-20 17:19:31.000,0.62,0.08,-9.30,22.73,20.00,46.67,0.82,103060.69,-156.23,179.54,-3.83
2018-10-20 17:19:32.500,0.77,0.11,-9.49,22.72,17.00,46.66,0.82,103058.22,-156.00,179.38,-4.62
2018-10-20 17:19:32.000,0.55,0.10,-9.16,22.71,17.00,46.67,0.82,103057.41,-155.93,179.41,-3.41
2018-10-20 17:19:33.500,0.68,0.11,-9.20,22.73,19.00,46.66,0.82,103057.13,-155.90,179.36,-4.23
2018-10-20 17:19:33.000,0.45,0.08,-9.58,22.73,19.00,46.66,0.82,103051.60,-155.41,179.55,-2.69
2018-10-20 17:19:34.500,0.61,0.11,-9.43,22.72,17.00,46.66,0.82,103052.70,-155.51,179.37,-3.72
2018-10-20 17:19:34.000,0.72,-0.02,-9.26,22.73,17.00,46.66,0.82,103059.88,-156.15,-179.89,-4.44
2018-10-20 17:19:35.500,0.39,0.11,-9.22,22.72,17.00,46.66,0.82,103061.81,-156.33,179.36,-2.44
2018-10-20 17:19:35.000,0.51,0.08,-9.43,22.72,20.00,46.66,0.82,103059.05,-156.08,179.55,-3.08
2018-10-20 17:19:36.500,0.59,0.03,-9.06,22.73,19.00,46.65,0.82,103057.13,-155.90,179.83,-3.75
2018-10-20 17:19:36.000,0.65,0.08,-9.44,22.73,17.00,46.66,0.82,103057.13,-155.90,179.55,-3.95
2018-10-20 17:19:37.500,0.49,0.09,-9.51,22.72,17.00,46.65,0.82,103056.30,-155.83,179.49,-2.94
2018-10-20 17:19:37.000,0.57,0.11,-9.51,22.72,17.00,46.65,0.82,103058.22,-156.00,179.32,-3.46
2018-10-20 17:19:38.500,0.61,0.09,-9.53,22.73,19.00,46.66,0.82,103065.41,-156.65,179.49,-3.68
2018-10-20 17:19:38.000,0.60,0.01,-9.14,22.72,17.00,46.65,0.82,103053.53,-155.58,179.95,-3.78
2018-10-20 17:19:39.500,0.65,0.11,-9.50,22.72,17.00,46.65,0.82,103055.45,-155.75,179.38,-3.92
2018-10-20 17:19:39.000,0.50,0.15,-9.26,22.72,19.00,46.66,0.82,103059.05,-156.08,179.07,-3.08
2018-10-20 17:19:40.500,0.65,0.10,-9.42,22.72,17.00,46.66,0.82,103059.05,-156.08,179.43,-3.96
2018-10-20 17:19:40.000,0.53,0.11,-9.44,22.73,17.00,46.65,0.82,103062.64,-156.40,179.32,-3.20
2018-10-20 17:19:41.500,0.68,0.06,-9.50,22.73,17.00,46.65,0.82,103059.88,-156.15,179.67,-4.09
2018-10-20 17:19:41.000,0.44,0.07,-9.07,22.72,20.00,46.67,0.82,103064.57,-156.57,179.59,-2.78
2018-10-20 17:19:42.500,0.58,0.01,-9.14,22.72,20.00,46.66,0.82,103064.57,-156.57,179.95,-3.66
2018-10-20 17:19:42.000,0.62,0.12,-9.37,22.72,20.00,46.67,0.82,103063.74,-156.50,179.25,-3.80
2018-10-20 17:19:43.500,0.61,0.11,-9.20,22.73,17.00,46.66,0.82,103062.64,-156.40,179.30,-3.81
2018-10-20 17:19:43.000,0.60,0.03,-9.37,22.72,19.00,46.66,0.82,103067.33,-156.82,179.84,-3.69
2018-10-20 17:19:44.500,0.69,0.09,-9.24,22.72,19.00,46.67,0.82,103059.05,-156.08,179.48,-4.27
2018-10-20 17:19:44.000,0.60,0.12,-9.83,22.73,17.00,46.67,0.82,103063.45,-156.47,179.29,-3.51
2018-10-20 17:19:45.500,0.73,0.06,-9.55,22.73,17.00,46.67,0.82,103060.69,-156.23,179.67,-4.36
2018-10-20 17:19:45.000,0.56,0.15,-9.64,22.73,20.00,46.66,0.82,103062.64,-156.40,179.10,-3.30
2018-10-20 17:19:46.500,0.77,0.18,-9.53,22.73,19.00,46.68,0.82,103059.88,-156.15,178.92,-4.60
2018-10-20 17:19:46.000,0.64,0.01,-9.09,22.72,17.00,46.66,0.82,103058.22,-156.00,179.95,-4.04
2018-10-20 17:19:47.500,0.60,0.14,-9.17,22.72,16.00,46.67,0.82,103059.05,-156.08,179.12,-3.77
2018-10-20 17:19:47.000,0.57,0.06,-9.36,22.73,20.00,46.67,0.82,103054.36,-155.66,179.66,-3.51
2018-10-20 17:19:48.500,0.57,0.11,-9.22,22.72,17.00,46.66,0.82,103063.74,-156.50,179.36,-3.51
2018-10-20 17:19:48.000,0.65,0.11,-9.35,22.72,20.00,46.66,0.82,103053.53,-155.58,179.31,-3.99
2018-10-20 17:19:49.500,0.57,0.11,-9.49,22.72,17.00,46.65,0.82,103061.81,-156.33,179.38,-3.46
2018-10-20 17:19:49.000,0.61,0.11,-9.25,22.72,17.00,46.68,0.82,103056.30,-155.83,179.36,-3.79
2018-10-20 17:19:50.500,0.54,0.17,-9.58,22.73,17.00,46.65,0.82,103057.13,-155.90,178.98,-3.20
2018-10-20 17:19:50.000,0.63,0.05,-9.37,22.73,19.00,46.68,0.82,103063.45,-156.47,179.72,-3.86
2018-10-20 17:19:51.500,0.68,-0.01,-9.18,22.73,19.00,46.67,0.82,103057.92,-155.98,-179.95,-4.24
2018-10-20 17:19:51.000,0.62,0.11,-9.36,22.73,19.00,46.66,0.82,103054.36,-155.66,179.31,-3.81
2018-10-20 17:19:52.500,0.59,0.12,-9.57,22.72,17.00,46.66,0.82,103061.81,-156.33,179.27,-3.55
2018-10-20 17:19:52.000,0.77,0.09,-9.43,22.73,17.00,46.65,0.82,103063.45,-156.47,179.49,-4.65
2018-10-20 17:19:53.500,0.50,0.10,-9.46,22.73,20.00,46.66,0.82,103054.36,-155.66,179.43,-3.01
2018-10-20 17:19:53.000,0.61,0.11,-9.45,22.72,17.00,46.65,0.82,103056.30,-155.83,179.37,-3.71
2018-10-20 17:19:54.500,0.59,0.08,-9.33,22.74,17.00,46.68,0.82,103064.28,-156.55,179.54,-3.64
2018-10-20 17:19:54.000,0.72,0.12,-9.41,22.72,17.00,46.67,0.82,103061.81,-156.33,179.25,-4.37
2018-10-20 17:19:55.500,0.46,0.20,-9.34,22.72,20.00,46.68,0.82,103053.53,-155.58,178.78,-2.82
2018-10-20 17:19:55.000,0.63,0.09,-9.53,22.73,19.00,46.67,0.82,103059.88,-156.15,179.49,-3.80
2018-10-20 17:19:56.500,0.57,0.13,-9.65,22.72,17.00,46.66,0.82,103058.22,-156.00,179.22,-3.35
2018-10-20 17:19:56.000,0.55,0.15,-9.22,22.72,19.00,46.67,0.82,103059.05,-156.08,179.06,-3.39
2018-10-20 17:19:57.500,0.65,0.12,-9.38,22.72,19.00,46.66,0.82,103059.05,-156.08,179.25,-3.97
2018-10-20 17:19:57.000,0.59,0.12,-9.40,22.72,17.00,46.66,0.82,103059.05,-156.08,179.25,-3.62
2018-10-20 17:19:58.500,0.57,0.08,-9.90,22.73,17.00,46.67,0.82,103063.45,-156.47,179.57,-3.32
2018-10-20 17:19:58.000,0.62,0.05,-9.03,22.72,19.00,46.67,0.82,103061.81,-156.33,179.71,-3.94
2018-10-20 17:19:59.500,0.46,0.15,-9.38,22.73,19.00,46.67,0.82,103057.13,-155.90,179.08,-2.81
2018-10-20 17:19:59.000,0.55,0.03,-9.50,22.73,19.00,46.67,0.82,103066.20,-156.72,179.84,-3.29
2018-10-20 17:20:0.500,0.44,0.11,-9.45,22.73,17.00,46.67,0.82,103057.13,-155.90,179.32,-2.67
2018-10-20 17:20:0.000,0.57,0.08,-9.56,22.72,17.00,46.67,0.82,103059.05,-156.08,179.55,-3.44
2018-10-20 17:20:1.500,0.56,0.11,-9.22,22.72,19.00,46.68,0.82,103056.30,-155.83,179.36,-3.45
2018-10-20 17:20:1.000,0.78,0.02,-9.42,22.73,17.00,46.67,0.82,103059.88,-156.15,179.90,-4.71
2018-10-20 17:20:2.500,0.54,0.06,-9.39,22.72,17.00,46.68,0.82,103056.30,-155.83,179.66,-3.27
2018-10-20 17:20:2.000,0.57,0.07,-9.07,22.72,17.00,46.66,0.82,103059.05,-156.08,179.59,-3.63
2018-10-20 17:20:3.500,0.63,0.11,-9.31,22.72,19.00,46.65,0.82,103059.05,-156.08,179.31,-3.88
2018-10-20 17:20:3.000,0.70,0.15,-9.35,22.73,20.00,46.65,0.82,103062.64,-156.40,179.07,-4.28
2018-10-20 17:20:4.500,0.50,0.10,-9.36,22.72,17.00,46.66,0.82,103061.81,-156.33,179.43,-3.05
2018-10-20 17:20:4.000,0.55,0.10,-9.33,22.72,17.00,46.67,0.82,103058.22,-156.00,179.42,-3.35
2018-10-20 17:20:5.500,0.55,0.07,-9.69,22.73,19.00,46.66,0.82,103062.64,-156.40,179.62,-3.22
2018-10-20 17:20:5.000,0.64,0.13,-9.32,22.73,19.00,46.66,0.82,103062.64,-156.40,179.19,-3.94
2018-10-20 17:20:6.500,0.48,0.09,-9.22,22.73,17.00,46.65,0.82,103065.41,-156.65,179.48,-2.97
2018-10-20 17:20:6.000,0.61,0.09,-9.18,22.73,17.00,46.67,0.82,103066.20,-156.72,179.47,-3.82
2018-10-20 17:20:7.500,0.61,0.15,-9.64,22.72,17.00,46.66,0.82,103055.45,-155.75,179.10,-3.64
2018-10-20 17:20:7.000,0.47,0.09,-9.51,22.72,19.00,46.67,0.82,103055.45,-155.75,179.49,-2.83
2018-10-20 17:20:8.500,0.53,0.04,-9.37,22.72,17.00,46.66,0.82,103064.57,-156.57,179.78,-3.22
2018-10-20 17:20:8.000,0.53,0.13,-9.43,22.72,19.00,46.67,0.82,103053.53,-155.58,179.20,-3.20
2018-10-20 17:20:9.500,0.46,0.05,-9.27,22.72,19.00,46.67,0.82,103059.05,-156.08,179.72,-2.84
2018-10-20 17:20:9.000,0.65,0.06,-9.70,22.71,20.00,46.65,0.82,103062.94,-156.43,179.67,-3.84
2018-10-20 17:20:10.500,0.45,0.14,-9.21,22.73,17.00,46.67,0.82,103057.13,-155.90,179.12,-2.80
2018-10-20 17:20:10.000,0.49,0.13,-9.33,22.72,17.00,46.66,0.82,103064.57,-156.57,179.19,-3.00
2018-10-20 17:20:11.500,0.61,0.17,-9.56,22.73,17.00,46.65,0.82,103059.88,-156.15,178.98,-3.67
2018-10-20 17:20:11.000,0.43,0.09,-9.55,22.72,19.00,46.67,0.82,103061.81,-156.33,179.50,-2.58
2018-10-20 17:20:12.500,0.57,0.11,-9.24,22.72,17.00,46.67,0.82,103064.57,-156.57,179.36,-3.56
2018-10-20 17:20:12.000,0.58,0.04,-9.83,22.72,17.00,46.66,0.82,103060.98,-156.25,179.79,-3.40
2018-10-20 17:20:13.500,0.66,0.21,-9.32,22.73,20.00,46.66,0.82,103059.88,-156.15,178.72,-4.06
2018-10-20 17:20:13.000,0.47,0.06,-9.44,22.72,19.00,46.66,0.82,103059.05,-156.08,179.66,-2.85
2018-10-20 17:20:14.500,0.60,0.11,-9.43,22.72,17.00,46.67,0.82,103060.98,-156.25,179.37,-3.66
2018-10-20 17:20:14.000,0.58,0.14,-9.39,22.72,17.00,46.66,0.82,103059.05,-156.08,179.14,-3.56
2018-10-20 17:20:15.500,0.47,0.09,-9.39,22.72,17.00,46.65,0.82,103056.30,-155.83,179.49,-2.86
2018-10-20 17:20:15.000,0.54,0.07,-9.31,22.73,19.00,46.66,0.82,103062.64,-156.40,179.60,-3.30
2018-10-20 17:20:16.500,0.53,0.08,-9.45,22.72,19.00,46.64,0.82,103056.30,-155.83,179.55,-3.19
2018-10-20 17:20:16.000,0.63,0.07,-9.51,22.72,17.00,46.66,0.82,103055.45,-155.75,179.61,-3.80
2018-10-20 17:20:17.500,0.64,0.01,-8.99,22.72,19.00,46.65,0.82,103060.98,-156.25,179.95,-4.09
2018-10-20 17:20:17.000,0.59,0.03,-9.12,22.71,19.00,46.65,0.82,103060.17,-156.18,179.83,-3.73
2018-10-20 17:20:18.500,0.60,0.07,-9.09,22.73,17.00,46.66,0.82,103059.88,-156.15,179.59,-3.80
2018-10-20 17:20:18.000,0.64,0.05,-9.38,22.72,17.00,46.65,0.82,103058.22,-156.00,179.72,-3.92
2018-10-20 17:20:19.500,0.65,0.16,-9.32,22.72,19.00,46.66,0.82,103059.05,-156.08,179.01,-4.00
2018-10-20 17:20:19.000,0.46,0.11,-9.41,22.71,17.00,46.67,0.82,103054.66,-155.68,179.37,-2.80
2018-10-20 17:20:20.500,0.52,0.09,-9.33,22.73,17.00,46.64,0.82,103054.36,-155.66,179.48,-3.17
2018-10-20 17:20:20.000,0.65,0.11,-9.22,22.72,17.00,46.65,0.82,103064.57,-156.57,179.36,-4.04
2018-10-20 17:20:21.500,0.76,0.05,-9.23,22.73,20.00,46.65,0.82,103054.36,-155.66,179.72,-4.69
2018-10-20 17:20:21.000,0.71,0.05,-9.45,22.73,19.00,46.66,0.82,103057.13,-155.90,179.72,-4.29
2018-10-20 17:20:22.500,0.42,0.17,-9.08,22.72,17.00,46.66,0.82,103053.53,-155.58,178.93,-2.66
2018-10-20 17:20:22.000,0.63,0.17,-9.40,22.72,17.00,46.64,0.82,103059.05,-156.08,178.96,-3.85
2018-10-20 17:20:23.500,0.57,0.13,-9.16,22.72,17.00,46.65,0.82,103055.45,-155.75,179.17,-3.53
2018-10-20 17:20:23.000,0.50,0.06,-9.49,22.73,20.00,46.65,0.82,103065.41,-156.65,179.67,-3.00
2018-10-20 17:20:24.500,0.59,0.08,-9.25,22.72,17.00,46.65,0.82,103058.22,-156.00,179.54,-3.67
2018-10-20 17:20:24.000,0.60,0.10,-9.54,22.71,17.00,46.65,0.82,103060.17,-156.18,179.44,-3.62
2018-10-20 17:20:25.500,0.55,0.05,-9.35,22.72,20.00,46.66,0.82,103056.30,-155.83,179.72,-3.34
2018-10-20 17:20:25.000,0.54,0.02,-9.37,22.72,20.00,46.65,0.82,103056.30,-155.83,179.90,-3.28
2018-10-20 17:20:26.500,0.66,0.10,-9.52,22.73,17.00,46.66,0.82,103062.64,-156.40,179.44,-3.97
2018-10-20 17:20:26.000,0.57,0.07,-9.41,22.72,17.00,46.65,0.82,103061.81,-156.33,179.60,-3.44
2018-10-20 17:20:27.500,0.61,0.12,-9.33,22.73,19.00,46.65,0.82,103057.13,-155.90,179.25,-3.76
2018-10-20 17:20:27.000,0.69,0.09,-9.66,22.73,20.00,46.65,0.82,103060.69,-156.23,179.50,-4.09
2018-10-20 17:20:28.500,0.62,0.11,-9.44,22.73,17.00,46.65,0.82,103059.88,-156.15,179.32,-3.78
2018-10-20 17:20:28.000,0.46,0.08,-9.39,22.72,17.00,46.65,0.82,103066.50,-156.75,179.55,-2.80
2018-10-20 17:20:29.500,0.57,0.06,-9.36,22.72,19.00,46.64,0.82,103061.81,-156.33,179.66,-3.51
2018-10-20 17:20:29.000,0.50,0.11,-9.17,22.73,19.00,46.65,0.82,103059.88,-156.15,179.35,-3.11
2018-10-20 17:20:30.500,0.74,0.11,-9.32,22.73,17.00,46.64,0.82,103066.20,-156.72,179.31,-4.52
2018-10-20 17:20:30.000,0.65,0.12,-9.33,22.73,19.00,46.65,0.82,103062.64,-156.40,179.25,-3.99
2018-10-20 17:20:31.500,0.43,0.16,-9.75,22.73,20.00,46.67,0.82,103063.45,-156.47,179.06,-2.53
2018-10-20 17:20:31.000,0.54,0.09,-9.49,22.72,20.00,46.66,0.82,103064.57,-156.57,179.49,-3.23
2018-10-20 17:20:32.500,0.56,0.12,-9.18,22.72,17.00,46.65,0.82,103061.81,-156.33,179.24,-3.46
2018-10-20 17:20:32.000,0.54,0.11,-9.56,22.73,19.00,46.67,0.82,103060.69,-156.23,179.38,-3.21
2018-10-20 17:20:33.500,0.55,0.04,-9.22,22.72,20.00,46.64,0.82,103060.98,-156.25,179.78,-3.39
2018-10-20 17:20:33.000,0.56,0.10,-9.50,22.72,17.00,46.65,0.82,103059.05,-156.08,179.44,-3.35
2018-10-20 17:20:34.500,0.57,0.08,-9.39,22.72,17.00,46.65,0.82,103060.98,-156.25,179.55,-3.50
2018-10-20 17:20:34.000,0.62,0.06,-9.29,22.72,17.00,46.64,0.82,103052.70,-155.51,179.66,-3.83
2018-10-20 17:20:35.500,0.58,0.19,-9.82,22.73,19.00,46.65,0.82,103054.36,-155.66,178.90,-3.41
2018-10-20 17:20:35.000,0.53,0.16,-9.31,22.73,19.00,46.65,0.82,103062.64,-156.40,179.01,-3.24
2018-10-20 17:20:36.500,0.52,0.09,-9.30,22.73,17.00,46.64,0.82,103059.88,-156.15,179.48,-3.18
2018-10-20 17:20:36.000,0.54,0.11,-9.60,22.72,17.00,46.65,0.82,103055.45,-155.75,179.38,-3.20
2018-10-20 17:20:37.500,0.57,0.17,-9.51,22.72,19.00,46.64,0.82,103059.05,-156.08,178.97,-3.40
2018-10-20 17:20:37.000,0.55,0.13,-9.25,22.72,17.00,46.65,0.82,103055.45,-155.75,179.18,-3.38
2018-10-20 17:20:38.500,0.52,0.11,-9.21,22.72,17.00,46.64,0.82,103059.05,-156.08,179.36,-3.22
2018-10-20 17:20:38.000,0.57,0.13,-9.33,22.72,17.00,46.66,0.82,103061.81,-156.33,179.19,-3.47
2018-10-20 17:20:39.500,0.76,0.12,-9.52,22.72,17.00,46.64,0.82,103059.05,-156.08,179.26,-4.54
2018-10-20 17:20:39.000,0.66,0.10,-9.44,22.72,19.00,46.65,0.82,103061.81,-156.33,179.43,-4.01
2018-10-20 17:20:40.500,0.58,0.05,-9.25,22.71,17.00,46.65,0.82,103057.41,-155.93,179.72,-3.61
2018-10-20 17:20:40.000,0.61,0.12,-9.47,22.72,19.00,46.65,0.82,103061.81,-156.33,179.26,-3.70
2018-10-20 17:20:41.500,0.59,0.11,-9.54,22.72,19.00,46.64,0.82,103064.57,-156.57,179.32,-3.56
2018-10-20 17:20:41.000,0.38,0.08,-9.32,22.72,17.00,46.63,0.82,103061.81,-156.33,179.54,-2.35
2018-10-20 17:20:42.500,0.57,0.03,-9.22,22.72,17.00,46.64,0.82,103059.05,-156.08,179.83,-3.57
2018-10-20 17:20:42.000,0.68,0.11,-9.45,22.73,19.00,46.65,0.82,103059.88,-156.15,179.32,-4.11
2018-10-20 17:20:43.500,0.55,0.11,-9.00,22.72,17.00,46.65,0.82,103064.57,-156.57,179.34,-3.47
2018-10-20 17:20:43.000,0.55,0.09,-9.45,22.73,19.00,46.65,0.82,103060.69,-156.23,179.49,-3.31
2018-10-20 17:20:44.500,0.55,0.11,-9.56,22.73,17.00,46.65,0.82,103063.45,-156.47,179.38,-3.27
2018-10-20 17:20:44.000,0.76,0.06,-9.32,22.72,19.00,46.64,0.82,103064.57,-156.57,179.66,-4.64
2018-10-20 17:20:45.500,0.57,0.12,-9.18,22.73,19.00,46.65,0.82,103060.69,-156.23,179.24,-3.52
2018-10-20 17:20:45.000,0.63,0.10,-9.42,22.72,17.00,46.65,0.82,103061.81,-156.33,179.43,-3.84
2018-10-20 17:20:46.500,0.71,0.16,-9.38,22.72,17.00,46.65,0.82,103059.05,-156.08,179.02,-4.32
2018-10-20 17:20:46.000,0.77,0.10,-9.25,22.72,19.00,46.62,0.82,103061.81,-156.33,179.42,-4.73
2018-10-20 17:20:47.500,0.60,0.12,-9.25,22.73,19.00,46.64,0.82,103060.69,-156.23,179.24,-3.73
